fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.9,0.508878577,-1,55,50,0.012726317,-1.323867587,AB,734,1491.214826,3340.650524,3091.401828,1805,5,CA,176,0,BA,0,1,15,1,500,0,INTERNET,2.884440138,windows,1,1,0,7
0,0.1,0.646634188,-1,66,30,0.017233044,-1.619854419,AD,2921,1220.83338,1945.506296,3161.796584,5,7,CF,85,1,BB,1,1,28,0,200,0,INTERNET,16.93136017,other,1,1,0,7
0,0.9,0.896497711,-1,77,40,0.02285088,43.22562219,AA,804,9141.352328,5791.54884,3084.566943,22,6,CA,46,1,BC,1,1,25,1,200,0,INTERNET,5.710227695,other,0,1,0,7
0,0.3,0.29137532,165,29,30,0.005753305,-0.623179319,AC,691,2583.135006,2895.604762,3959.714591,0,7,CA,84,1,BC,0,1,-1,0,200,1,INTERNET,7.8811021,linux,0,1,0,7
0,0.9,0.5367867,-1,276,20,0.003900697,26.32259656,AA,1054,6096.74513,3393.057117,3155.225096,17,8,CB,120,1,BA,0,1,1,1,990,0,INTERNET,1.619382125,linux,0,1,0,7
0,0.9,0.086574634,103,8,30,15.19225474,-0.742663926,AC,996,3485.307129,2155.338238,3133.091019,0,9,CB,86,0,BB,0,0,-1,0,200,0,INTERNET,4.7937121,linux,1,1,0,7
0,0.8,0.561665579,-1,45,50,0.030499543,-1.486619345,AB,955,4139.59315,3575.332789,3047.417117,1759,3,CA,98,0,BA,1,1,28,0,200,0,INTERNET,3.197440113,other,1,1,0,7
0,0.8,0.32706661,-1,31,50,0.015065664,-0.138804505,AB,1266,6714.912274,3347.976918,3098.082685,17,5,CA,129,1,BB,1,1,15,0,200,0,INTERNET,6.449648392,linux,1,1,0,7
0,0.1,0.883797502,-1,110,20,0.021157844,-0.947860899,AB,1165,5036.422391,4611.82141,3082.813485,19,14,CA,173,1,BE,1,1,25,1,200,0,INTERNET,1.266568356,linux,1,1,0,7
0,0.5,0.854237437,-1,48,40,0.017182756,-1.468426854,AC,728,3308.853908,2723.953866,3048.737325,0,7,CA,182,0,BC,0,1,-1,1,1000,0,INTERNET,1.7412692,other,0,1,0,7
0,0.1,0.442988374,-1,43,40,0.01270335,-1.282541349,AD,401,4087.799335,1743.220314,3145.778707,15,10,CA,99,1,BB,1,1,1,0,200,0,INTERNET,4.667366552,linux,1,1,0,7
0,0.9,0.302374699,-1,40,30,0.000756429,48.64373289,AA,879,2178.754109,3235.90297,3158.48791,3,7,CA,133,0,BA,1,1,20,1,200,0,INTERNET,11.88023941,other,0,1,0,7
0,0.9,0.88279551,-1,192,20,0.018344177,-0.328664286,AB,1233,1511.483002,2298.345727,3115.136833,12,7,CA,186,0,BE,0,1,1,1,200,0,INTERNET,1.661795392,linux,0,1,0,7
0,0.8,0.305707736,-1,33,30,0.004794603,-1.299575858,AD,782,3105.232211,2960.709852,3075.753277,16,8,CA,99,0,BC,1,1,1,0,200,0,INTERNET,0.864201713,linux,1,1,0,7
0,0.1,0.510377741,304,15,40,20.47840205,-0.703322282,AB,775,1241.471198,1857.460164,3060.07272,1415,5,CA,102,0,BB,0,1,3,0,200,0,INTERNET,8.701047113,linux,1,1,0,7
0,0.9,0.778128647,-1,112,20,0.013333698,35.78942417,AA,464,4173.149075,2694.454679,3183.758392,8,4,CA,167,0,BA,1,1,1,0,500,0,INTERNET,2.904626386,other,0,1,0,7
0,0.7,0.881437042,-1,144,40,0.005925909,-1.102361577,AD,1527,5210.364071,3538.470162,3082.757591,5,5,CA,304,0,BD,1,1,27,0,1500,0,INTERNET,10.61611757,windows,1,1,0,7
0,0.6,0.330031049,-1,94,30,0.000283297,-0.905493477,AC,1075,2181.045436,3014.488965,3126.373798,0,8,CA,104,1,BE,0,1,-1,0,200,0,INTERNET,5.471330264,linux,1,1,0,7
0,0.9,0.867092661,-1,159,50,0.020320934,50.9356195,AA,693,3406.371799,3375.025649,3090.026166,7,5,CA,207,0,BB,1,1,25,1,500,0,INTERNET,3.188940286,linux,0,1,0,7
0,0.8,0.992478762,-1,203,40,0.010402562,98.41281815,AA,749,1152.058828,2987.996464,3043.89128,623,5,CB,171,0,BB,1,1,26,1,1500,0,INTERNET,0.629742182,other,0,1,0,7
0,0.9,0.456244944,67,5,30,9.42E-05,-0.548168031,AC,670,5813.036224,4141.523577,3090.920997,0,14,CA,117,1,BC,0,1,-1,0,200,0,INTERNET,4.502506403,linux,1,1,0,7
0,0.9,0.169795145,-1,60,40,0.012488944,-1.026398347,AB,406,933.0779148,4427.776068,3068.353366,13,5,CA,333,0,BC,0,1,15,0,200,0,INTERNET,4.967895244,other,1,1,0,7
0,0.6,0.190912243,-1,83,50,0.009365984,20.79935541,AA,715,3338.050303,6651.177311,5350.443575,226,2,CA,56,0,BB,1,1,2,1,1500,0,INTERNET,17.19735073,other,0,1,0,7
0,0.4,0.9860491,-1,107,30,0.00857522,-0.389713153,AB,1280,4048.509127,4070.764849,3069.756062,13,8,CA,85,0,BE,0,1,26,0,200,0,INTERNET,5.353732291,windows,0,1,0,7
0,0.8,0.369677148,-1,29,30,0.023354145,-1.273169409,AC,554,2068.163491,1905.520271,3095.518548,7,8,CA,207,0,BA,0,1,-1,0,1000,0,INTERNET,1.443415606,other,1,1,0,7
0,0.8,0.518537168,-1,104,30,0.037332314,19.17644897,AC,501,4953.272271,3356.849072,3077.98552,2,5,CA,115,0,BC,0,1,10,0,200,0,INTERNET,0.935639335,windows,1,1,0,7
0,0.1,0.176406517,49,132,40,0.008519966,-1.317124508,AB,636,3967.073094,2766.238102,3067.086227,8,9,CA,153,1,BC,0,1,1,0,200,0,INTERNET,9.888889443,linux,0,1,0,7
0,0.8,0.545709375,156,29,30,0.012992931,-0.696387868,AB,730,3568.322013,2791.900058,3143.231259,274,8,CA,104,1,BB,1,1,28,1,200,0,INTERNET,3.534881453,linux,0,1,0,7
0,0.1,0.475245722,29,13,20,8.001081824,-0.24086252,AC,786,6429.291623,5771.122516,3120.759732,0,9,CA,65,1,BB,0,1,-1,0,200,0,INTERNET,4.126822173,linux,1,1,0,7
0,0.1,0.589274641,-1,105,30,0.008492384,-1.419189717,AD,1224,3861.1123,3529.703261,3111.617671,42,19,CF,129,0,BC,0,1,30,0,200,0,INTERNET,3.040102477,other,1,1,0,7
0,0.9,0.066432873,94,13,40,0.001599951,-1.088885957,AD,1441,7792.493704,6962.54903,5357.116348,1406,6,CA,230,0,BC,1,0,31,0,1500,0,INTERNET,0.761597261,linux,1,1,0,7
0,0.6,0.46970373,-1,45,60,0.019202963,-1.138809043,AB,126,2072.847812,2008.798881,3140.730123,14,5,CB,117,0,BB,0,1,10,0,500,0,INTERNET,7.561267601,windows,1,1,0,7
0,0.7,0.366531223,26,4,30,0.032458601,-0.986283661,AC,1548,5747.519852,4583.001165,3138.118955,0,11,CA,154,0,BD,0,1,-1,0,500,0,INTERNET,1.314643196,linux,1,1,0,7
0,0.2,0.992008698,-1,40,20,0.032781252,9.997284012,AB,771,7155.336093,8767.072095,3122.12784,200,8,CA,182,1,BA,0,1,15,1,200,0,INTERNET,3.489671719,macintosh,0,1,0,7
0,0.3,0.852709255,-1,26,70,0.829279967,7.001186049,AA,1528,1334.224562,2823.769082,3029.486377,10,2,CC,106,1,BB,0,1,15,0,200,0,INTERNET,58.68222768,linux,0,1,0,7
0,0.9,0.734539704,-1,116,40,0.015650731,-1.495909367,AC,653,1872.315688,1902.954912,3190.624927,0,10,CA,217,0,BA,0,1,-1,0,1500,0,INTERNET,1.111435385,other,1,1,0,7
0,0.1,0.914931535,-1,42,50,0.022764884,-0.728719793,AB,1021,7192.277855,2825.634733,3079.602712,6,6,CA,213,0,BA,0,1,10,0,1500,0,INTERNET,3.758105408,windows,1,1,0,7
0,0.5,0.458086516,-1,36,20,0.017104887,-0.710654605,AC,608,9078.11563,6850.734361,3026.822419,8,11,CA,104,1,BC,0,1,-1,0,200,0,INTERNET,15.05881103,other,1,1,0,7
0,0.9,0.72348883,-1,180,90,0.025105069,-0.783979093,AD,613,5877.289483,2702.789778,3099.994598,6,2,CA,272,1,BA,1,1,5,0,2000,0,INTERNET,9.644112012,windows,0,1,0,7
0,0.6,0.788504827,-1,4,40,0.03015411,6.775326605,AA,215,4295.919965,3178.98517,3110.038666,1543,8,CA,158,0,BC,1,1,26,0,200,0,INTERNET,13.75893668,other,1,1,0,7
0,0.9,0.426729179,-1,28,40,0.0088512,20.72756824,AA,1770,3492.007,4220.390301,4297.857075,1,10,CE,66,1,BB,0,1,1,0,200,0,INTERNET,6.473894896,x11,1,1,0,7
0,0.9,0.459519317,48,2,10,0.015177195,33.99769919,AA,1163,3986.799605,2564.535152,3089.256659,18,4,CA,126,0,BD,1,1,10,1,200,0,INTERNET,6.040789105,linux,0,1,0,7
0,0.7,0.102392042,280,28,30,0.004060286,42.32939797,AA,1221,5962.340395,6355.474333,3088.131436,10,11,CA,279,0,BC,0,1,28,0,1500,0,INTERNET,5.29163674,macintosh,0,1,0,7
0,0.2,0.588659325,-1,24,40,0.020767305,-0.843078665,AB,181,13145.98238,7271.862019,3146.241249,8,6,CA,204,0,BC,0,1,28,0,1500,0,INTERNET,10.76448903,windows,0,1,0,7
0,0.3,0.474098222,30,5,30,8.137929722,-1.373110081,AC,592,1410.570485,2088.211007,3088.635064,2,11,CA,197,1,BC,0,1,-1,0,1000,0,INTERNET,7.73562405,windows,1,1,0,7
0,0.5,0.881811886,-1,75,30,0.001769307,-0.929289561,AC,978,3487.916106,2448.741149,3135.622124,1,7,CA,127,0,BB,1,1,-1,0,200,0,INTERNET,21.24209133,windows,1,1,0,7
0,0.8,0.911176143,-1,52,30,0.009402813,-0.835569777,AB,276,1186.189271,1922.718992,3080.271745,21,10,CA,128,1,BC,0,1,20,0,200,0,INTERNET,1.002495026,other,1,1,0,7
0,0.9,0.912255124,-1,103,40,0.005210453,-0.690108254,AC,548,1993.571508,2788.200608,3124.777621,1,2,CC,206,1,BB,1,0,-1,1,200,0,INTERNET,8.251047769,windows,0,1,0,7
0,0.1,0.653026272,-1,244,10,0.028230887,-0.736677758,AB,278,8835.406322,6801.58685,3119.341138,7,6,CA,97,0,BE,0,1,1,0,200,0,INTERNET,1.890181535,x11,1,1,0,7
0,0.8,0.432248032,26,8,40,0.009273025,22.08229161,AA,922,3733.021289,6820.944798,3772.151797,19,2,CA,125,0,BC,0,1,6,0,200,0,INTERNET,6.643919625,linux,1,1,0,7
0,0.1,0.143529175,25,83,10,0.004303787,-1.167995457,AB,461,3492.919448,1807.374007,3101.526322,10,8,CA,87,0,BC,1,0,25,0,200,0,INTERNET,9.564492291,linux,0,1,0,7
0,0.8,0.913734375,-1,171,50,0.028873941,-0.764577544,AB,1157,6416.000348,3020.181619,4322.936582,814,6,CA,359,0,BA,0,1,21,1,990,0,INTERNET,1.786702329,other,0,1,0,7
0,0.7,0.379435351,-1,85,40,0.005104243,-0.451806482,AB,1195,4808.563044,2878.303222,3331.360306,1,4,CA,288,1,BA,1,1,20,0,1500,0,INTERNET,7.416838018,windows,0,1,0,7
0,0.1,0.727661949,25,2,20,73.79759844,-1.151147082,AC,1199,4080.57807,2753.530781,3167.735391,0,9,CA,131,0,BC,0,1,-1,0,200,0,INTERNET,0.990296685,windows,1,1,0,7
0,0.9,0.912624742,-1,163,40,0.001381511,-0.864494112,AB,664,3639.665943,2151.809112,3096.127483,19,7,CF,231,0,BB,1,1,28,0,990,0,INTERNET,1.543467032,other,1,1,0,7
0,0.9,0.804318786,63,6,40,0.03607629,8.286994245,AA,423,4686.479516,2669.017415,3184.669472,6,4,CB,90,0,BC,1,1,28,0,200,0,INTERNET,2.967146297,other,1,1,0,7
0,0.8,0.326151408,31,7,20,0.008495257,-0.788970801,AC,3838,6672.72599,6209.267576,3107.246677,0,5,CA,106,1,BC,1,1,-1,0,500,0,INTERNET,5.95147033,linux,1,1,0,7
0,0.4,0.33280339,-1,78,40,0.028761495,-1.270982543,AB,933,7989.739326,3909.298559,4301.257169,13,11,CA,206,0,BB,0,1,28,1,1500,0,INTERNET,4.081912398,other,0,1,0,7
0,0.9,0.658875847,-1,53,60,0.011464423,-0.174828467,AB,992,866.6493856,3294.100242,3116.279283,263,3,CB,247,1,BA,0,1,30,0,1000,0,INTERNET,10.85168197,windows,1,1,0,7
0,0.5,0.208470188,-1,183,50,0.956641337,-1.143110013,AC,1112,4209.298568,4436.643682,3108.093562,0,2,CA,112,1,BA,1,1,-1,1,200,0,INTERNET,9.042295642,linux,1,1,0,7
0,0.8,0.913764423,-1,88,50,0.014786639,-0.738581958,AB,1362,5978.843578,4334.866166,3078.889101,20,6,CB,111,1,BA,1,1,25,0,200,0,INTERNET,2.446385377,other,1,1,0,7
0,0.9,0.995909695,-1,356,20,0.003330404,-0.440801509,AC,478,3244.031555,3170.251465,3079.752189,0,9,CA,256,0,BA,1,0,-1,1,2000,0,INTERNET,2.715567555,windows,0,1,0,7
0,0.9,0.834139555,-1,202,40,0.002800534,104.6209571,AA,660,3047.901276,2283.851357,3087.780638,47,6,CA,107,0,BA,0,1,1,1,200,0,INTERNET,4.035335935,other,1,1,0,7
0,0.9,0.486626169,62,1,30,0.017652056,-1.403579044,AC,623,6271.787489,2237.726776,3171.06043,0,7,CA,97,1,BB,0,1,-1,0,200,0,INTERNET,6.110246785,linux,0,1,0,7
0,0.7,0.01891237,55,9,60,0.01170396,27.09931949,AA,1757,1407.549959,2484.550842,3095.674754,8,2,CA,65,0,BA,0,1,25,0,500,0,INTERNET,5.482154889,linux,0,1,0,7
0,0.5,0.038978051,-1,191,20,0.015483751,-0.984265202,AB,552,1958.800784,3335.053043,3065.8779,35,4,CA,196,1,BE,0,1,31,0,500,0,INTERNET,7.233681148,windows,1,1,0,7
0,0.3,0.570274911,-1,165,20,0.014519835,-1.690341409,AC,239,3517.297329,1857.462912,3090.179039,1,6,CD,191,1,BA,0,1,2,0,200,0,INTERNET,15.13020173,other,0,1,0,7
0,0.9,0.315599514,114,259,20,0.008170822,16.32338608,AA,1017,3305.199745,3800.929778,5682.747733,1,7,CA,121,1,BE,0,1,-1,0,200,0,INTERNET,3.926470595,linux,0,1,0,7
0,0.7,0.334900296,-1,129,30,0.01496723,27.08909022,AA,532,6473.748731,2987.247589,3170.54734,12,22,CB,73,1,BD,0,1,15,1,200,0,INTERNET,13.79812341,x11,1,1,0,7
0,0.8,0.790032484,-1,28,20,0.017837437,32.77109272,AA,432,4155.421444,3441.497497,3035.82161,1,9,CA,96,1,BC,1,1,21,1,200,0,INTERNET,10.0368046,linux,0,1,0,7
0,0.6,0.138973039,-1,26,30,0.013192477,-1.46596714,AB,1784,704.1869343,2953.154541,3015.110892,32,7,CA,133,0,BC,1,1,1,0,200,0,INTERNET,1.127752531,linux,1,1,0,7
0,0.2,0.320177544,-1,108,40,0.015732923,-1.57271907,AC,882,4618.920268,3549.890301,3095.28248,0,6,CA,126,0,BA,1,1,-1,0,200,0,INTERNET,6.615386799,windows,1,1,0,7
0,0.4,0.58117069,-1,34,40,0.033721024,-0.79272817,AB,888,558.0111151,2767.456541,3111.128904,628,8,CA,305,0,BB,0,1,5,1,1500,0,INTERNET,0.63319562,windows,1,1,0,7
0,0.7,0.371114354,-1,34,50,0.009338239,30.50132043,AA,1050,4397.382246,2348.339873,3096.195238,13,1,CA,87,0,BA,0,1,-1,0,200,0,INTERNET,9.732997266,linux,0,1,0,7
0,0.8,0.775191182,-1,133,40,0.004631586,-0.973973833,AB,1144,3641.505966,2087.03627,3102.488817,11,5,CA,218,0,BA,1,0,1,1,200,0,INTERNET,1.191140911,other,0,1,0,7
0,0.7,0.043146304,-1,126,50,0.025436785,-0.653990071,AB,1363,5371.070179,3090.182658,3072.304708,13,2,CA,255,1,BA,1,1,11,0,1500,0,INTERNET,8.643174815,linux,0,1,0,7
0,0.9,0.453473943,-1,48,30,0.023460609,-0.984338504,AC,692,3679.818222,2426.233386,3176.130219,2,9,CA,137,1,BC,0,1,-1,0,200,0,INTERNET,4.493378912,other,1,1,0,7
0,0.8,0.220938994,-1,182,40,0.01367509,-0.908864338,AB,1600,3510.055138,2584.939628,3149.164416,0,4,CA,105,0,BE,1,1,21,0,200,0,INTERNET,0.932390677,linux,1,1,0,7
0,0.9,0.539252396,-1,151,40,0.013870574,-0.991528563,AB,1347,3887.218894,2610.700089,3188.66149,787,5,CB,71,0,BA,1,0,15,0,200,0,INTERNET,3.279074436,windows,1,1,0,7
0,0.9,0.86812964,-1,50,30,0.013395467,101.2060298,AA,1878,2752.748811,3203.098006,3020.006615,1288,6,CA,223,1,BA,1,0,1,0,1500,0,INTERNET,4.718453636,other,0,1,0,7
0,0.9,0.838329938,-1,59,40,0.016286155,36.62100453,AA,1647,1365.855985,3996.770168,3096.372212,2,7,CB,179,1,BC,1,1,11,1,500,0,INTERNET,4.632215758,windows,1,1,0,7
0,0.8,0.276355693,-1,25,30,0.001577806,-1.205014382,AB,1174,4179.351238,2563.033683,3182.062084,10,8,CB,204,0,BC,1,1,11,1,1500,0,INTERNET,4.893469663,other,1,1,0,7
0,0.2,0.637638409,-1,106,20,0.016027485,22.5716778,AA,1836,2613.157725,2381.973359,3143.600109,17,8,CA,115,0,BE,0,1,3,0,200,0,INTERNET,4.311213949,windows,1,1,0,7
0,0.9,0.544473242,104,9,30,2.286206421,-0.365339014,AD,1298,2265.098544,2137.564129,3108.59402,12,6,CA,100,0,BC,1,1,-1,0,200,0,INTERNET,1.551798556,macintosh,1,1,0,7
0,0.6,0.745969917,-1,157,40,0.012960258,37.61830984,AA,357,3549.103881,2702.193416,3091.188707,9,3,CA,139,0,BC,1,1,26,0,200,0,INTERNET,1.191932315,other,1,1,0,7
0,0.9,0.433109771,-1,202,50,0.014021648,-0.654789117,AB,846,916.353177,3013.218739,3184.461515,19,5,CA,179,0,BA,0,1,30,0,500,0,INTERNET,4.683054588,windows,1,1,0,7
0,0.3,0.197706339,35,4,20,0.011411469,-0.75430317,AD,3042,5008.135245,7341.497439,3133.43047,5,11,CA,76,0,BE,0,1,20,0,200,0,INTERNET,5.448472771,other,1,1,0,7
0,0.7,0.363369604,23,5,30,0.002722194,-0.842269678,AC,870,4102.410188,2844.701172,3166.209411,0,6,CA,236,0,BC,1,1,-1,1,500,0,INTERNET,39.06146887,linux,1,1,0,7
0,0.8,0.485700968,54,4,60,0.015433917,-1.344981016,AB,529,5549.044071,2896.753643,3096.932734,10,5,CA,83,1,BC,1,1,28,0,200,0,INTERNET,17.16835079,linux,1,1,0,7
0,0.6,0.292482309,51,5,30,0.01183864,-0.493416999,AB,660,2160.837224,2583.55625,3140.063751,12,5,CA,152,1,BC,1,1,-1,0,200,0,INTERNET,2.848439977,linux,1,1,0,7
0,0.3,0.421499193,235,11,20,0.016482594,-0.98921818,AB,505,1249.785699,2638.673266,4264.684651,0,15,CA,206,1,BE,0,1,-1,0,1000,0,INTERNET,2.916861894,linux,1,1,0,7
0,0.7,0.092577855,287,28,40,0.026023771,-1.059946942,AB,1087,3917.653851,3545.762834,3134.695992,49,10,CA,85,0,BC,1,1,1,0,200,0,INTERNET,9.905919131,other,1,1,0,7
0,0.5,0.99119125,28,9,40,0.007484283,-0.737897081,AC,384,1549.535472,3764.942064,3143.079051,1,6,CA,62,1,BC,1,1,-1,0,200,0,INTERNET,2.502484308,linux,1,1,0,7
0,0.4,0.026009211,-1,140,20,0.023583877,-0.235001682,AD,491,764.3404841,2164.856461,3160.221113,0,9,CA,103,0,BB,0,1,2,0,200,0,INTERNET,7.545682915,other,1,1,0,7
0,0.6,0.304870039,-1,42,40,0.022165608,-1.914845401,AC,367,2149.024539,2846.160508,3119.784813,1,4,CC,105,1,BC,1,1,-1,0,200,0,INTERNET,3.927970015,windows,0,1,0,7
0,0.9,0.211537683,-1,65,40,0.028797578,-1.192430098,AB,980,3214.287217,3423.286633,3114.87712,12,6,CB,92,1,BC,1,1,1,1,200,0,INTERNET,3.957182109,other,0,1,0,7
0,0.9,0.203910479,-1,27,50,0.006307177,-1.143270721,AC,482,2541.627356,2248.146829,3077.699919,1,3,CC,104,1,BC,1,1,-1,1,200,0,INTERNET,1.032082364,linux,1,1,0,7
0,0.7,0.49208513,54,1,50,0.028347896,-1.30144922,AB,269,4289.416157,5940.004978,3103.048531,19,5,CA,97,0,BC,0,1,1,0,200,0,INTERNET,18.12878664,linux,1,1,0,7
0,0.6,0.1461211,-1,38,40,0.019164032,-0.681480966,AB,731,3351.192224,2749.640679,3124.822985,15,3,CA,-20,0,BB,0,1,31,0,200,0,INTERNET,3.309348192,linux,0,1,0,7
0,0.8,0.583289906,-1,132,40,0.01284821,-0.443493953,AD,586,4780.179948,2812.903502,3227.574321,17,6,CA,172,1,BE,1,1,1,0,200,0,INTERNET,7.021667128,other,1,1,0,7
0,0.8,0.25766737,-1,14,40,0.010186338,-1.007293944,AB,610,3025.215693,2822.143011,3176.248262,14,4,CD,111,0,BC,1,1,1,0,200,0,INTERNET,4.689926863,macintosh,1,1,0,7
0,0.7,0.871039002,-1,167,40,0.00066372,-0.586084135,AB,789,4742.043864,2871.559271,3122.297182,7,10,CA,195,0,BB,1,1,25,1,990,0,INTERNET,5.606234847,other,0,1,0,7
0,0.8,0.275759884,-1,34,40,8.623702648,-0.747319673,AC,900,3452.138832,6054.653402,3146.814031,0,7,CA,119,1,BA,0,1,-1,0,200,0,INTERNET,13.97880371,other,1,1,0,7
0,0.9,0.674960958,-1,33,10,0.008462216,-0.437079439,AC,933,4176.970875,3146.799423,3099.67769,1,5,CA,132,0,BE,0,1,-1,0,200,0,INTERNET,0.865949839,other,1,1,0,7
0,0.8,0.286075499,-1,124,20,0.013094222,-0.911006015,AC,567,3211.014228,2008.974973,3124.044393,1,10,CA,157,0,BB,0,1,-1,0,500,0,INTERNET,18.17436584,other,0,1,0,7
0,0.9,0.88806458,-1,35,20,0.03265715,-1.169063149,AC,739,5550.530023,2055.063806,3132.455127,0,10,CA,100,0,BE,1,1,-1,0,200,0,INTERNET,4.873069232,other,0,1,0,7
0,0.9,0.42428798,-1,190,30,0.010055449,-1.09970655,AC,493,1409.817157,2563.173735,3028.37409,0,5,CA,108,0,BA,1,1,-1,0,200,0,INTERNET,1.528528501,other,1,1,0,7
0,0.1,0.183670411,-1,124,20,0.01888673,-0.949805061,AC,818,3016.579048,2601.487962,3087.365159,0,11,CA,94,0,BE,0,1,-1,1,200,0,INTERNET,0.995717478,other,0,1,0,7
0,0.5,0.788482692,46,7,20,0.020184525,-1.550575456,AB,600,860.5279647,4395.932416,6339.943607,8,10,CA,73,1,BC,1,1,26,0,200,0,INTERNET,9.608472985,linux,1,1,0,7
0,0.6,0.867815042,-1,64,20,0.009923162,-1.01539582,AB,969,1160.172219,3367.857708,3036.194657,14,6,CA,134,0,BC,1,1,28,0,200,0,INTERNET,4.287326998,windows,1,1,0,7
0,0.1,0.696884313,-1,32,20,0.028468491,-0.614795429,AB,397,6080.124264,2938.637891,3115.621949,1,8,CA,82,1,BB,1,1,1,0,200,0,INTERNET,7.84344841,linux,1,1,0,7
0,0.5,0.044273144,-1,229,20,0.00615304,-0.935031636,AC,979,5638.637043,3676.212776,3120.490505,1,18,CA,115,0,BB,0,1,1,0,200,0,INTERNET,1.571953112,other,1,1,0,7
0,0.8,0.25591334,-1,51,30,0.025774233,-1.019194989,AC,400,6803.330504,4396.356133,4914.629858,1,5,CF,109,0,BB,1,1,-1,0,200,0,INTERNET,0.576598883,other,0,1,0,7
0,0.1,0.261586754,31,14,30,0.003720196,-0.819519294,AB,223,4695.917299,2900.72648,3115.304787,4,11,CA,266,1,BC,0,1,28,0,990,0,INTERNET,4.658083567,linux,0,1,0,7
0,0.5,0.828677007,-1,132,40,0.004262872,-0.314817244,AB,377,2880.400039,3086.242704,3085.381987,8,3,CA,132,0,BA,1,1,30,0,1500,0,INTERNET,3.108994151,other,1,1,0,7
0,0.1,0.083736549,12,2,20,0.018821794,16.35133457,AA,1072,3215.003363,2481.365463,3068.077407,15,10,CA,192,0,BC,0,1,5,0,200,0,INTERNET,7.930774761,linux,0,1,0,7
0,0.3,0.423829717,-1,44,30,0.008216497,-1.262351871,AC,765,1346.477761,2629.258987,3173.613594,1,7,CA,228,1,BC,1,1,-1,0,500,0,INTERNET,5.853481443,linux,0,1,0,7
0,0.2,0.601753434,48,7,40,0.001398054,-0.579837849,AC,808,3590.759368,2973.428277,3179.624266,1,10,CA,84,1,BC,0,1,-1,0,200,0,INTERNET,7.164981009,linux,1,1,0,7
0,0.9,0.345925457,-1,47,20,19.70171824,51.07243307,AA,1438,3233.330947,2935.153776,4260.409783,3,5,CA,54,0,BC,1,1,10,0,200,0,INTERNET,5.939909782,linux,1,1,0,7
0,0.2,0.095775837,28,3,60,0.013841741,27.86154401,AA,1060,2229.057722,2444.527908,3102.39208,17,4,CC,129,0,BC,1,1,1,0,200,0,INTERNET,14.33424411,linux,1,1,0,7
0,0.6,0.480810843,65,5,20,0.006231589,-1.033641469,AD,406,1592.13407,2254.408717,3091.354275,15,7,CA,139,0,BC,0,1,11,0,200,0,INTERNET,2.213710087,windows,0,1,0,7
0,0.7,0.65287206,-1,208,30,0.010700976,-0.660127881,AB,212,1869.850811,2698.190084,3043.22899,929,7,CA,223,1,BA,0,1,4,0,990,0,INTERNET,6.728330268,windows,1,1,0,7
0,0.6,0.17610134,-1,50,30,0.017344451,35.44230535,AA,933,2838.918103,2134.238677,3167.926785,3,7,CA,71,0,BE,1,1,20,1,200,0,INTERNET,5.078754062,windows,1,1,0,7
0,0.9,0.879388212,-1,61,40,0.009108435,-0.721209336,AB,894,3834.155465,2781.199316,3057.318564,9,4,CA,179,1,BA,1,1,10,1,200,0,INTERNET,9.53575303,linux,1,1,0,7
0,0.4,0.036683382,11,3,30,0.018373299,-1.310805045,AD,706,4023.213976,3346.726649,3087.146388,11,4,CA,102,0,BC,0,1,1,0,200,0,INTERNET,4.606798691,linux,0,1,0,7
0,0.7,0.359484775,-1,82,40,0.001428124,-3.282965845,AA,452,13508.19962,5487.666308,5174.561073,1884,11,CA,244,1,BA,1,1,28,0,500,0,INTERNET,37.31332975,macintosh,0,1,0,7
0,0.3,0.014785368,-1,157,40,0.011080783,-1.794234953,AD,873,2761.06001,1822.519968,3690.618714,5,4,CA,239,1,BB,0,1,31,0,200,0,INTERNET,1.21526112,other,1,1,0,7
0,0.4,0.547394836,-1,55,40,0.004804717,-1.021753613,AB,2038,2675.842707,2424.651539,4732.688538,269,2,CC,107,0,BB,1,1,28,0,200,0,INTERNET,1.956417836,other,0,1,0,7
0,0.9,0.171322933,54,7,40,0.010137916,-1.196487726,AD,58,2400.757651,3032.962479,4377.194797,1,6,CB,87,1,BB,0,1,15,0,500,0,INTERNET,0.851072379,macintosh,1,1,0,7
0,0.8,0.401873186,-1,101,30,0.034870697,-0.499892609,AC,489,4020.809951,3205.495045,3488.464107,0,5,CB,191,1,BB,1,1,-1,1,1000,0,TELEAPP,3.299430945,other,0,1,0,7
0,0.8,0.582403873,-1,173,20,0.005662394,-0.964283004,AC,1676,1475.793551,2605.125442,3198.00667,0,11,CC,190,0,BB,0,1,-1,0,200,0,INTERNET,53.90502547,other,0,1,0,7
0,0.5,0.473714167,-1,43,40,0.029484528,-1.170691521,AC,732,2141.315261,2478.924759,3778.081034,1,6,CA,93,1,BB,0,1,-1,0,200,0,INTERNET,2.700023168,linux,0,1,0,7
